timestamp_sec,timestamp_nanosec,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
0,397000000,2.5134887603476296e-06,-2.758137496644005e-07,1.6181178404666902e-09,0.9999999999968032,-0.010213270566753046,-0.0021282230080029705,5.878286176840061e-08,5.291205461243051e-06,5.333910778249823e-05,9.865052311242664
0,407000000,-1.5432196663750423e-06,-2.0123270517477318e-07,1.6217555840171958e-09,0.9999999999987892,-0.017775172516252342,0.0018704199204117359,1.2406684077811118e-08,4.753052709337459e-06,-2.910753111507282e-05,9.182738970972364
0,417000000,2.5134887603967117e-06,-2.758137495472765e-07,1.6673623662968668e-09,0.9999999999968032,-0.010213270566802707,-0.002128223008023089,5.878286176953087e-08,4.819460658668591e-06,5.242953379902832e-05,10.30503175085103
0,427000000,-1.5432196663858073e-06,-2.012327052539933e-07,1.671000109846637e-09,0.9999999999987892,0.009661755823494553,-0.0017212593673996814,-3.633367150670223e-08,4.068608423963953e-06,-3.379403703687747e-05,9.734947688553612
0,437000000,2.5134887604144334e-06,-2.7581374942610736e-07,1.7166068921248662e-09,0.9999999999968032,-0.010213270566743931,-0.002128223008034835,5.878286176885205e-08,5.291205461426375e-06,5.3339107783285646e-05,9.865052311242124
0,447000000,-1.54321966635764e-06,-2.0123270533316326e-07,1.7202446356751817e-09,0.9999999999987892,0.009661755823467181,-0.0017212593673730469,-3.633367150636552e-08,4.068608424030127e-06,-3.379403703648229e-05,9.734947688552195
0,457000000,2.5134887603954556e-06,-2.7581374930197066e-07,1.7658514179525425e-09,0.9999999999968032,-0.010213270566679141,-0.0021282230079855565,5.878286176718331e-08,5.291205461429402e-06,5.333910778259758e-05,9.865052311241648
0,467000000,-1.5432196663507274e-06,-2.012327054022747e-07,1.7694891615029721e-09,0.9999999999987892,0.00966175582348503,-0.0017212593673707301,-3.633367150640018e-08,4.068608423875413e-06,-3.379403703653067e-05,9.734947688555796
0,477000000,2.513488760382446e-06,-2.7581374916541243e-07,1.8150959437808842e-09,0.9999999999968032,-0.010213270566720384,-0.002128223007975765,5.878286176736412e-08,5.291205461172061e-06,5.3339107782069306e-05,9.86505231123926
0,487000000,-1.5432196663422994e-06,-2.0123270548955127e-07,1.818733687330177e-09,0.9999999999987892,0.009661755823471584,-0.001721259367402668,-3.633367150705285e-08,4.068608424092649e-06,-3.379403703655481e-05,9.734947688556158
0,497000000,2.5134887604517375e-06,-2.7581374904468006e-07,1.86434046960742e-09,0.9999999999968032,-0.010213270566730744,-0.002128223008005449,5.878286176791129e-08,5.291205461230567e-06,5.3339107783204825e-05,9.86505231124377
0,507000000,-1.5432196663078523e-06,-2.0123270554490487e-07,1.8679782131583763e-09,0.9999999999987892,0.009661755823465333,-0.0017212593673431276,-3.633367150593728e-08,4.06860842371861e-06,-3.379403703607742e-05,9.734947688552026
0,517000000,2.5134887604182035e-06,-2.758137489225776e-07,1.9135849954356325e-09,0.9999999999968032,-0.010213270566754239,-0.0021282230080028586,5.8782861767733574e-08,5.291205461245318e-06,5.333910778225594e-05,9.865052311242557
0,527000000,-1.5432196663377737e-06,-2.0123270564245268e-07,1.9172227389843127e-09,0.9999999999987892,0.009661755823484323,-0.0017212593674009948,-3.633367150737009e-08,4.068608424120709e-06,-3.37940370368686e-05,9.734947688555472
0,537000000,2.513488760460008e-06,-2.758137488058141e-07,1.96282952126024e-09,0.9999999999968032,-0.010213270566656855,-0.0021282230079880484,5.8782861766729555e-08,5.291205461414843e-06,5.3339107782778564e-05,9.86505231123983
0,547000000,-1.5432196662824413e-06,-2.0123270570268403e-07,1.9664672648104254e-09,0.9999999999987892,0.00966175582345474,-0.0017212593673746857,-3.633367150657614e-08,4.068608423810206e-06,-3.3794037035928634e-05,9.734947688553826
0,557000000,2.5134887604361445e-06,-2.758137486667631e-07,2.01207404708635e-09,0.9999999999968032,-0.010213270566715638,-0.0021282230079762866,5.878286176685263e-08,5.2912054610962285e-06,5.333910778204332e-05,9.865052311241671
0,567000000,-1.5432196663152986e-06,-2.0123270579073808e-07,2.0157117906353733e-09,0.9999999999987892,-0.017775172516275774,0.0018704199204141602,1.2406684078220957e-08,4.753052709483079e-06,-2.9107531115386823e-05,9.182738970974798
0,577000000,2.513488760457749e-06,-2.758137485518313e-07,2.061318572911192e-09,0.9999999999968032,-0.010213270566726508,-0.002128223008005946,5.878286176734515e-08,4.819460658566697e-06,5.242953379797488e-05,10.305031750848256
0,587000000,-1.5432196662989186e-06,-2.0123270586058918e-07,2.064956316460061e-09,0.9999999999987892,0.009661755823482348,-0.0017212593673710903,-3.633367150710217e-08,4.068608423939434e-06,-3.3794037036674626e-05,9.734947688556186
0,597000000,2.5134887605228536e-06,-2.7581374843664995e-07,2.1105630987360274e-09,0.9999999999968032,-0.010213270566739511,-0.002128223008004469,5.878286176760504e-08,5.291205461431792e-06,5.33391077832554e-05,9.865052311242712
0,607000000,-1.5432196662941668e-06,-2.0123270593150818e-07,2.114200842285075e-09,0.9999999999987892,-0.017775172516267566,0.0018704199204133123,1.2406684077818709e-08,4.753052709289035e-06,-2.9107531115365596e-05,9.182738970971899
0,617000000,2.513488760485159e-06,-2.758137483119271e-07,2.1598076245591846e-09,0.9999999999968032,-0.010213270566651946,-0.0021282230079885628,5.87828617661984e-08,4.819460658734305e-06,5.2429533797938986e-05,10.3050317508463
0,627000000,-1.5432196663044565e-06,-2.012327060044319e-07,2.1634453681088938e-09,0.9999999999987892,0.009661755823472205,-0.0017212593673723985,-3.6333671507212604e-08,4.068608423768641e-06,-3.379403703714786e-05,9.734947688558362
